# PSIBLAST 2.17.0+
# Iteration: 1
# Query: P30314.2 RecName: Full=DNA polymerase [Bacillus phage SPO1]
# Database: /home/VMAULES/ruizven2/bioinfo/practicas/data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 63 hits found
P30314.2	G3FFN8.1	16.667	702	439	24	222	872	22	628	6.12e-109	352
P30314.2	P00581.1	17.877	716	474	22	223	868	30	701	1.85e-105	346
P30314.2	P20311.1	17.489	709	471	22	231	869	38	702	3.01e-102	337
P30314.2	P0DTK4.1	16.422	749	459	27	198	874	6	659	1.98e-101	334
P30314.2	A0FLQ6.3	23.133	415	278	11	462	871	1225	1603	4.06e-96	335
P30314.2	Q12704.2	16.296	540	379	14	368	859	416	930	7.07e-90	311
P30314.2	Q91684.1	11.902	773	538	23	184	859	420	1146	9.68e-90	313
P30314.2	Q92076.1	11.661	626	421	15	322	859	9	590	1.86e-87	295
P30314.2	Q01941.1	13.128	617	459	18	295	858	310	902	3.97e-82	289
P30314.2	P06225.1	14.023	706	442	22	223	846	12	634	6.17e-75	262
P30314.2	Q9Y767.2	14.467	629	431	25	293	858	398	982	3.35e-73	267
P30314.2	B0FIL5.1	13.211	492	337	14	446	870	145	613	8.08e-64	230
P30314.2	P15801.3	13.469	490	346	13	426	857	463	932	3.96e-63	236
P30314.2	Q27607.2	12.735	479	314	14	455	859	633	1081	4.57e-61	229
P30314.2	Q96YD0.1	30.055	183	119	2	8	181	19	201	3.24e-60	207
P30314.2	Q97WF1.1	33.714	175	107	2	8	173	19	193	1.30e-59	205
P30314.2	Q9T1Q3.1	15.714	560	356	17	238	754	25	511	2.12e-59	223
P30314.2	O28007.1	33.523	176	107	3	8	174	19	193	3.09e-58	201
P30314.2	Q5SKC5.1	38.636	176	100	4	8	176	18	192	3.73e-56	195
P30314.2	Q9WYY1.1	33.529	170	107	4	8	172	23	191	2.07e-55	193
P30314.2	Q8ZYS2.1	29.940	167	107	4	8	165	18	183	9.45e-54	188
P30314.2	P09155.1	8.877	383	306	9	199	572	1	349	5.71e-44	166
P30314.2	Q9CC91.1	19.355	186	121	8	11	168	45	229	9.38e-44	161
P30314.2	Q8ZXE0.1	22.930	157	103	6	9	148	45	200	2.25e-43	160
P30314.2	A0KXU5.1	11.936	377	303	10	210	574	10	369	3.50e-43	165
P30314.2	P64786.1	19.892	186	120	8	11	168	83	267	1.64e-42	159
P30314.2	Q0WVE8.1	13.708	445	311	12	153	554	11	425	1.20e-41	166
P30314.2	Q9VFF3.3	13.466	401	304	13	150	537	208	578	1.62e-38	158
P30314.2	Q5SJ65.1	20.879	182	122	8	11	171	38	218	6.08e-38	144
P30314.2	Q01780.2	12.285	407	321	12	135	531	218	598	1.18e-35	149
P30314.2	P56960.2	11.702	376	298	11	135	502	218	567	6.93e-35	147
P30314.2	Q12149.1	11.346	379	286	10	125	469	105	467	3.93e-34	144
P30314.2	D4A1X2.2	11.864	413	333	12	132	531	204	598	1.20e-33	143
P30314.2	A1SVE6.1	10.714	364	287	10	227	574	7	348	4.48e-33	135
P30314.2	A9LLI7.1	11.911	403	291	12	185	553	197	569	4.53e-33	141
P30314.2	A9H9B7.1	11.321	265	197	9	197	457	9	239	3.74e-32	133
P30314.2	O68770.2	19.205	151	119	2	23	171	1025	1174	6.96e-32	138
P30314.2	A7HYE5.2	11.765	272	206	7	215	484	16	255	2.19e-31	130
P30314.2	Q0BVP4.2	10.769	260	203	6	203	460	14	246	3.42e-31	130
P30314.2	C9XUE4.2	9.524	378	299	9	203	571	1	344	4.20e-31	129
P30314.2	Q5GZ75.2	13.003	323	236	11	225	542	25	307	1.87e-29	124
P30314.2	A6V8R6.2	13.636	264	200	6	198	460	5	241	5.03e-29	123
P30314.2	A5G127.1	11.719	256	195	7	203	457	12	237	1.70e-28	122
P30314.2	Q6G329.1	12.064	373	283	11	211	572	35	373	6.23e-28	120
P30314.2	Q5NPM2.1	13.818	275	206	9	214	487	18	262	1.14e-27	119
P30314.2	B8EN54.2	9.605	354	286	7	203	551	3	327	2.36e-27	118
P30314.2	D4Z694.2	11.808	271	208	7	215	484	19	259	1.64e-26	116
P30314.2	Q1QLI8.2	10.601	283	220	6	202	482	2	253	5.64e-26	114
P30314.2	Q28RA7.1	11.538	208	163	6	199	406	1	187	5.97e-25	111
P30314.2	A8GFH0.2	12.963	378	286	9	199	567	1	344	2.42e-23	106
P30314.2	P44442.1	10.256	390	294	9	196	555	25	388	9.29e-23	105
P30314.2	C6C608.2	8.355	383	308	9	199	572	1	349	1.01e-21	101
P30314.2	G5EBX6.1	8.744	446	360	13	112	526	150	579	1.38e-19	98.0
P30314.2	A9LLI8.1	11.707	205	156	6	196	400	114	293	2.17e-19	97.6
P30314.2	Q10146.2	9.874	476	384	16	56	513	49	497	2.00e-17	91.1
P30314.2	Q6AJF4.1	10.026	379	297	12	199	566	2	347	1.27e-12	74.1
P30314.2	O09053.3	13.478	230	174	6	223	434	52	274	1.87e-06	55.6
P30314.2	O93530.1	12.775	227	179	5	176	390	3	222	1.57e-05	52.5
P30314.2	Q8NHP7.4	10.390	308	254	7	249	540	110	411	9.52e-05	49.8
P30314.2	Q8N9H8.3	12.355	259	206	7	146	392	320	569	1.35e-04	49.5
P30314.2	Q8CDF7.1	14.097	227	167	8	249	454	167	386	8.44e-04	46.8
P30314.2	Q92GL1.1	15.862	145	95	5	224	343	8	150	0.001	45.2
P30314.2	Q9VGN7.2	9.940	332	270	10	177	503	34	341	0.001	46.4
P30314.2	Q1RJM1.1	12.450	249	162	6	224	443	8	229	0.002	44.4
P30314.2	Q8VEG4.2	8.920	213	175	5	192	390	80	287	0.002	45.6
P30314.2	Q17902.2	10.219	137	108	5	279	405	363	494	0.002	45.2
P30314.2	Q0P3U3.1	14.286	98	77	3	244	335	139	235	0.004	44.4
P30314.2	Q68W16.1	17.241	145	93	4	224	343	8	150	0.004	43.3
P30314.2	Q6LMU0.1	10.596	453	327	15	146	543	133	562	0.006	44.1
# PSIBLAST 2.17.0+
# Iteration: 5
# Query: P30314.2 RecName: Full=DNA polymerase [Bacillus phage SPO1]
# Database: /home/VMAULES/ruizven2/bioinfo/practicas/data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 147 hits found
P30314.2	P30314.2	100.000	924	0	0	1	924	1	924	0.0	868
P30314.2	P00582.1	23.198	888	549	22	34	870	122	927	0.0	650
P30314.2	Q9F173.2	22.748	888	553	22	34	870	122	927	0.0	647
P30314.2	P43741.1	21.896	886	548	21	48	870	125	929	0.0	619
P30314.2	Q9HT80.1	22.477	872	563	21	34	870	119	912	0.0	617
P30314.2	Q9RAA9.1	19.665	895	587	20	29	869	104	920	0.0	606
P30314.2	Q92GB7.1	19.292	876	566	19	29	869	104	873	0.0	599
P30314.2	Q9RLB6.1	19.351	894	590	20	29	869	104	919	0.0	592
P30314.2	P52026.2	21.569	816	514	18	87	871	156	876	0.0	587
P30314.2	O34996.1	22.222	810	518	17	87	871	158	880	0.0	586
P30314.2	P30313.1	21.901	831	529	20	80	872	83	831	0.0	578
P30314.2	O32801.2	23.250	800	515	19	86	871	163	877	0.0	577
P30314.2	O08307.1	22.236	805	518	17	90	869	214	935	0.0	574
P30314.2	Q9RLA0.1	18.607	876	569	19	29	869	104	870	0.0	574
P30314.2	P59200.1	21.902	799	530	20	86	871	160	877	0.0	572
P30314.2	P59199.1	22.028	799	529	19	86	871	160	877	0.0	572
P30314.2	Q9CDS1.1	22.444	802	519	20	86	871	163	877	0.0	571
P30314.2	P52028.2	21.849	833	528	21	80	872	85	834	0.0	569
P30314.2	P19821.1	21.300	831	534	20	80	872	84	832	0.0	567
P30314.2	Q04957.1	21.909	817	511	19	87	871	156	877	0.0	567
P30314.2	P80194.2	21.609	833	530	21	80	872	85	834	0.0	566
P30314.2	Q1RH76.1	19.178	876	563	20	29	869	104	869	0.0	564
P30314.2	O05949.1	19.288	871	564	19	29	869	104	865	0.0	562
P30314.2	O52225.1	21.609	833	530	22	80	872	83	832	0.0	558
P30314.2	P74933.2	21.813	706	436	12	201	870	371	996	0.0	554
P30314.2	Q9S1G2.1	24.727	732	448	19	163	870	363	1015	0.0	552
P30314.2	Q59156.2	21.524	827	537	18	55	871	126	850	1.80e-176	536
P30314.2	P46835.1	18.686	883	592	21	26	870	115	909	3.76e-176	537
P30314.2	O51498.1	20.817	783	531	16	91	869	209	906	9.08e-175	533
P30314.2	Q55971.1	19.552	803	529	19	96	871	274	986	2.59e-174	535
P30314.2	Q6Z4T5.1	17.249	887	576	19	121	871	169	1033	6.91e-174	535
P30314.2	Q84ND9.1	17.146	939	595	24	78	871	134	1034	5.63e-172	530
P30314.2	Q6Z4T3.1	16.067	890	589	19	121	871	165	1035	4.45e-169	522
P30314.2	P0A551.1	16.968	884	599	19	27	870	114	902	3.14e-165	508
P30314.2	F4I6M1.1	17.427	855	544	22	156	871	219	1050	2.53e-162	505
P30314.2	P56105.2	19.305	777	516	22	99	872	223	891	1.60e-153	478
P30314.2	Q9ZJE9.1	19.330	776	523	21	99	872	223	897	1.27e-152	475
P30314.2	P52027.2	18.214	840	555	20	87	871	194	956	2.97e-150	471
P30314.2	P19822.3	22.693	802	499	18	105	866	60	780	1.10e-142	448
P30314.2	O75417.2	15.367	885	551	18	121	875	1774	2590	5.79e-142	471
P30314.2	Q7TQ07.2	19.040	646	437	14	249	871	273	855	4.17e-139	439
P30314.2	Q7Z5Q5.2	19.697	660	439	17	236	870	262	855	7.14e-138	437
P30314.2	Q8CGS6.2	15.990	838	508	16	163	875	1778	2544	2.65e-135	451
P30314.2	P54099.3	13.299	782	516	23	185	859	430	1156	1.09e-134	436
P30314.2	Q9QYV8.1	13.171	782	516	22	185	859	429	1154	4.45e-134	435
P30314.2	O18475.1	18.885	646	438	14	243	875	1487	2059	1.92e-130	436
P30314.2	P54098.1	13.155	783	520	23	185	859	447	1177	3.91e-129	422
P30314.2	Q588V7.1	17.480	738	467	16	214	870	1472	2148	1.07e-120	408
P30314.2	A0A2H5BHJ5.1	19.594	689	437	25	224	875	13	621	2.03e-117	374
P30314.2	A0A2L0V166.1	18.221	697	447	24	218	874	8	621	3.97e-117	374
P30314.2	Q91684.1	11.902	773	538	23	184	859	420	1146	1.33e-115	385
P30314.2	O64235.1	18.694	674	419	20	224	874	39	606	6.84e-112	359
P30314.2	O67779.1	22.303	686	401	19	199	867	1	571	5.20e-111	356
P30314.2	Q05254.1	17.788	669	419	20	224	874	39	594	1.90e-110	355
P30314.2	Q92076.1	11.962	627	420	16	321	859	8	590	3.91e-108	351
P30314.2	Q8ILY1.1	21.759	648	402	19	225	869	1469	2014	5.76e-108	371
P30314.2	Q01941.1	12.966	617	460	17	295	858	310	902	4.77e-104	349
P30314.2	G3FFN8.1	16.667	702	439	24	222	872	22	628	3.32e-102	335
P30314.2	P0DTK4.1	16.223	752	463	27	195	874	3	659	1.35e-100	331
P30314.2	P00581.1	17.514	708	486	21	223	868	30	701	1.38e-99	330
P30314.2	Q12704.2	15.926	540	381	13	368	859	416	930	8.51e-98	332
P30314.2	A0FLQ6.3	23.133	415	278	11	462	871	1225	1603	1.10e-96	337
P30314.2	P20311.1	17.118	701	483	21	231	869	38	702	1.37e-96	322
P30314.2	Q9Y767.2	14.308	629	432	24	293	858	398	982	2.19e-88	312
P30314.2	P15801.3	11.654	635	467	18	296	857	319	932	5.39e-87	306
P30314.2	Q27607.2	11.462	759	497	23	185	859	414	1081	1.34e-75	272
P30314.2	P06225.1	13.861	707	444	22	222	846	11	634	8.10e-66	236
P30314.2	B0FIL5.1	12.891	512	356	14	426	870	125	613	1.19e-62	227
P30314.2	P09155.1	8.616	383	307	9	199	572	1	349	3.78e-56	201
P30314.2	Q96YD0.1	30.055	183	119	2	8	181	19	201	4.21e-55	193
P30314.2	Q9T1Q3.1	15.714	560	356	17	238	754	25	511	1.98e-53	205
P30314.2	O28007.1	31.868	182	114	3	8	180	19	199	6.08e-53	186
P30314.2	Q97WF1.1	33.714	175	107	2	8	173	19	193	8.78e-52	183
P30314.2	Q5SKC5.1	37.989	179	103	4	8	179	18	195	1.94e-49	176
P30314.2	Q9WYY1.1	33.529	170	107	4	8	172	23	191	2.43e-49	176
P30314.2	Q01780.2	12.195	410	324	12	135	534	218	601	3.16e-49	191
P30314.2	P56960.2	11.707	410	326	12	135	534	218	601	1.19e-48	190
P30314.2	C9XUE4.2	9.524	378	299	9	203	571	1	344	4.46e-48	178
P30314.2	Q8ZYS2.1	29.940	167	107	4	8	165	18	183	1.13e-47	171
P30314.2	D4A1X2.2	11.463	410	327	12	135	534	218	601	2.94e-47	185
P30314.2	A0KXU5.1	9.620	395	311	9	189	574	12	369	5.81e-47	176
P30314.2	C6C608.2	8.355	383	308	9	199	572	1	349	2.79e-44	168
P30314.2	B8EN54.2	9.014	355	289	7	203	552	3	328	1.27e-43	166
P30314.2	Q10146.2	9.874	476	384	16	56	513	49	497	1.90e-42	170
P30314.2	A8GFH0.2	12.963	378	286	9	199	567	1	344	4.53e-42	161
P30314.2	Q6G329.1	10.526	399	313	9	185	572	8	373	1.51e-41	161
P30314.2	Q0BVP4.2	10.221	362	289	8	199	553	10	342	4.53e-41	159
P30314.2	P44442.1	10.101	396	300	9	196	561	25	394	1.18e-40	158
P30314.2	Q12149.1	10.569	492	386	12	125	580	105	578	1.38e-39	161
P30314.2	G5EBX6.1	9.032	465	377	13	92	526	131	579	2.01e-39	161
P30314.2	Q9CC91.1	19.355	186	121	8	11	168	45	229	5.20e-39	148
P30314.2	A7HYE5.2	10.877	285	221	6	202	484	2	255	1.42e-38	151
P30314.2	A9H9B7.1	9.471	359	286	8	203	553	14	341	6.05e-38	149
P30314.2	Q9VFF3.3	12.352	421	326	12	130	537	188	578	6.41e-38	156
P30314.2	Q8ZXE0.1	22.500	160	106	6	9	151	45	203	6.98e-38	144
P30314.2	Q1QLI8.2	10.112	356	286	8	202	552	2	328	7.50e-38	149
P30314.2	P64786.1	19.355	186	121	8	11	168	83	267	1.19e-37	145
P30314.2	D4Z694.2	11.307	283	221	6	203	484	6	259	4.69e-36	144
P30314.2	Q0WVE8.1	13.483	445	312	13	153	554	11	425	5.38e-36	148
P30314.2	Q5NPM2.1	13.194	288	216	7	203	487	6	262	6.18e-36	144
P30314.2	A5G127.1	11.732	358	279	9	203	553	12	339	1.36e-35	143
P30314.2	Q5SJ65.1	20.879	182	122	8	11	171	38	218	1.62e-35	137
P30314.2	A1SVE6.1	10.309	388	296	13	199	574	1	348	4.72e-34	138
P30314.2	Q28RA7.1	9.704	371	303	9	204	567	5	350	6.96e-33	134
P30314.2	A6V8R6.2	11.024	381	303	8	199	574	6	355	9.19e-33	134
P30314.2	A9LLI7.1	10.302	398	311	12	158	553	216	569	3.36e-32	138
P30314.2	Q6AJF4.1	9.845	386	304	12	199	573	2	354	1.19e-30	128
P30314.2	Q5GZ75.2	11.781	365	271	12	203	556	4	328	5.56e-29	123
P30314.2	O68770.2	19.205	151	119	2	23	171	1025	1174	1.32e-26	121
P30314.2	A9LLI8.1	10.112	267	209	8	139	401	55	294	1.04e-25	117
P30314.2	Q8NHP7.4	10.065	308	255	7	249	540	110	411	2.12e-22	105
P30314.2	O09053.3	11.364	440	339	11	176	577	5	431	6.23e-22	106
P30314.2	O93530.1	12.335	227	180	5	176	390	3	222	4.29e-21	103
P30314.2	Q8N9H8.3	12.355	259	206	7	146	392	320	569	5.45e-18	93.0
P30314.2	Q8CDF7.1	14.286	224	170	8	249	454	167	386	2.22e-14	80.6
P30314.2	Q6NRD5.1	10.411	365	304	9	149	491	26	389	7.60e-10	65.6
P30314.2	Q9VGN7.2	8.108	333	277	10	174	501	31	339	2.22e-07	58.3
P30314.2	Q8VEG4.2	7.163	349	284	10	185	510	75	406	3.23e-07	57.9
P30314.2	Q9NVH0.2	8.434	249	200	8	157	390	23	258	7.87e-07	56.4
P30314.2	Q84LH3.1	10.204	245	197	6	150	392	58	281	2.86e-06	53.7
P30314.2	B4PLB3.1	10.036	279	214	7	135	405	79	328	9.22e-06	52.5
P30314.2	Q0P3U3.1	15.625	96	74	3	244	333	139	233	9.73e-06	52.5
P30314.2	B4I298.2	10.284	282	216	7	132	405	76	328	2.05e-05	51.4
P30314.2	B4QUF6.1	10.284	282	216	7	132	405	76	328	2.26e-05	51.4
P30314.2	Q9VE86.2	10.469	277	211	7	137	405	80	327	2.31e-05	51.4
P30314.2	Q1RJM1.1	13.306	248	162	5	225	446	9	229	2.49e-05	50.2
P30314.2	Q9VIF1.1	12.500	168	118	6	249	394	442	602	3.76e-05	51.0
P30314.2	H9IUR0.2	14.218	211	173	5	192	395	65	274	4.05e-05	50.2
P30314.2	B3NZ68.1	10.284	282	216	7	132	405	76	328	5.93e-05	49.8
P30314.2	B4N9D3.2	10.035	289	224	7	112	392	57	317	6.58e-05	49.8
P30314.2	Q17902.2	10.502	219	159	8	186	393	292	484	9.10e-05	49.8
P30314.2	Q92GL1.1	16.667	144	93	4	225	343	9	150	2.16e-04	47.1
P30314.2	Q68W16.1	17.361	144	92	3	225	343	9	150	3.41e-04	46.7
P30314.2	Q299L3.2	10.662	272	207	7	133	396	78	321	3.99e-04	47.1
P30314.2	B4G5C9.2	10.623	273	208	7	132	396	76	320	4.78e-04	47.1
P30314.2	B3LWP6.2	10.879	239	176	7	166	396	111	320	5.31e-04	46.7
P30314.2	P34607.1	9.626	374	305	10	188	548	397	750	5.56e-04	47.5
P30314.2	P45443.1	9.880	334	268	9	278	580	372	703	0.001	46.4
P30314.2	Q4UN31.1	16.667	144	93	4	225	343	9	150	0.001	44.8
P30314.2	B4JF25.1	8.560	257	205	8	151	392	51	292	0.002	44.8
P30314.2	Q9ZCJ9.1	17.361	144	92	3	225	343	9	150	0.003	44.0
P30314.2	B4K934.1	11.111	189	149	5	246	422	143	324	0.004	44.0
P30314.2	B4M401.2	12.422	322	237	10	116	422	34	325	0.005	43.7
P30314.2	Q819Y5.1	12.291	179	147	5	203	374	415	590	0.018	42.9
P30314.2	Q49X49.1	11.698	530	413	14	42	540	275	780	0.026	42.1
P30314.2	Q895K2.1	12.464	345	256	12	49	360	237	568	0.028	42.1
P30314.2	A5IJJ8.1	22.105	95	68	2	262	352	413	505	0.030	42.1
# PSIBLAST 2.17.0+
# Iteration: 6
# Query: P30314.2 RecName: Full=DNA polymerase [Bacillus phage SPO1]
# Database: /home/VMAULES/ruizven2/bioinfo/practicas/data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 160 hits found
P30314.2	P30314.2	100.000	924	0	0	1	924	1	924	0.0	829
P30314.2	P43741.1	21.246	899	566	20	34	870	111	929	0.0	625
P30314.2	P00582.1	23.198	888	549	21	34	870	122	927	0.0	624
P30314.2	Q9HT80.1	22.477	872	563	21	34	870	119	912	0.0	620
P30314.2	Q9F173.2	22.748	888	553	21	34	870	122	927	0.0	618
P30314.2	Q9RAA9.1	19.643	896	586	21	29	869	104	920	0.0	609
P30314.2	Q92GB7.1	19.292	876	566	19	29	869	104	873	0.0	607
P30314.2	Q9RLB6.1	19.441	895	588	21	29	869	104	919	0.0	596
P30314.2	P52026.2	20.968	868	556	19	35	871	108	876	0.0	591
P30314.2	Q9RLA0.1	18.493	876	570	19	29	869	104	870	0.0	588
P30314.2	O34996.1	21.114	862	564	18	35	871	110	880	0.0	586
P30314.2	O05949.1	19.288	871	564	19	29	869	104	865	0.0	579
P30314.2	O32801.2	22.054	857	563	21	31	871	110	877	0.0	576
P30314.2	Q1RH76.1	18.721	876	567	19	29	869	104	869	0.0	575
P30314.2	P59199.1	21.059	850	573	20	35	871	113	877	0.0	575
P30314.2	P59200.1	21.194	854	575	20	31	871	109	877	0.0	574
P30314.2	Q04957.1	21.191	873	557	20	31	871	104	877	0.0	571
P30314.2	Q9CDS1.1	21.187	859	568	22	31	871	110	877	0.0	569
P30314.2	P46835.1	17.957	891	589	20	26	870	115	909	0.0	566
P30314.2	P30313.1	21.901	831	529	20	80	872	83	831	0.0	563
P30314.2	Q59156.2	20.985	853	562	18	29	871	100	850	0.0	561
P30314.2	O08307.1	19.824	908	579	20	32	869	107	935	0.0	561
P30314.2	P52028.2	21.969	833	527	21	80	872	85	834	0.0	553
P30314.2	P19821.1	21.300	831	534	20	80	872	84	832	0.0	552
P30314.2	P80194.2	21.729	833	529	21	80	872	85	834	0.0	551
P30314.2	O52225.1	21.369	833	532	22	80	872	83	832	4.45e-180	545
P30314.2	P0A551.1	16.742	884	601	19	27	870	114	902	1.45e-179	545
P30314.2	P74933.2	21.813	706	438	12	200	870	370	996	2.66e-176	540
P30314.2	Q55971.1	19.552	803	529	19	96	871	274	986	2.74e-176	540
P30314.2	O51498.1	19.355	899	591	18	19	869	94	906	6.69e-175	534
P30314.2	Q9S1G2.1	24.748	695	425	17	200	870	395	1015	2.15e-173	533
P30314.2	Q6Z4T5.1	16.629	884	585	19	121	871	169	1033	2.27e-168	520
P30314.2	Q84ND9.1	17.039	939	596	24	78	871	134	1034	1.24e-167	519
P30314.2	P52027.2	17.726	897	597	21	30	871	146	956	3.03e-166	513
P30314.2	Q6Z4T3.1	15.955	890	590	19	121	871	165	1035	6.20e-164	509
P30314.2	F4I6M1.1	17.544	855	543	22	156	871	219	1050	2.62e-158	495
P30314.2	P56105.2	19.305	777	516	22	99	872	223	891	4.67e-147	461
P30314.2	Q9ZJE9.1	19.330	776	523	21	99	872	223	897	1.14e-145	457
P30314.2	O75417.2	15.367	885	551	18	121	875	1774	2590	1.18e-136	455
P30314.2	Q7TQ07.2	19.195	646	436	15	249	871	273	855	1.63e-136	432
P30314.2	P19822.3	22.569	802	500	18	105	866	60	780	4.19e-134	426
P30314.2	Q8CGS6.2	15.821	847	517	16	154	875	1769	2544	8.59e-134	447
P30314.2	Q7Z5Q5.2	19.545	660	440	17	236	870	262	855	1.90e-133	425
P30314.2	P54099.3	13.299	782	516	23	185	859	430	1156	2.69e-131	428
P30314.2	Q9QYV8.1	12.500	864	586	25	108	859	349	1154	8.67e-130	423
P30314.2	O18475.1	18.885	646	438	14	243	875	1487	2059	5.25e-127	426
P30314.2	P54098.1	12.899	783	522	23	185	859	447	1177	6.14e-126	413
P30314.2	Q588V7.1	17.456	739	468	16	213	870	1471	2148	7.63e-119	403
P30314.2	A0A2L0V166.1	18.026	699	450	24	216	874	6	621	1.61e-114	367
P30314.2	A0A2H5BHJ5.1	19.281	695	444	25	218	875	7	621	4.45e-114	366
P30314.2	Q91684.1	11.902	773	538	23	184	859	420	1146	9.00e-113	377
P30314.2	O67779.1	22.303	686	401	19	199	867	1	571	1.54e-109	352
P30314.2	O64235.1	18.694	674	419	20	224	874	39	606	5.29e-109	352
P30314.2	Q8ILY1.1	20.240	751	487	20	129	869	1366	2014	4.83e-107	368
P30314.2	Q92076.1	11.962	627	420	16	321	859	8	590	2.02e-106	346
P30314.2	Q05254.1	17.788	669	419	20	224	874	39	594	2.02e-105	342
P30314.2	Q01941.1	12.651	664	491	19	258	858	265	902	3.50e-105	352
P30314.2	G3FFN8.1	16.525	708	445	24	216	872	16	628	8.35e-99	326
P30314.2	P00581.1	16.997	706	492	19	223	868	30	701	1.14e-98	327
P30314.2	P0DTK4.1	15.691	752	467	26	195	874	3	659	5.80e-97	322
P30314.2	P20311.1	15.761	736	521	20	199	869	1	702	2.40e-96	321
P30314.2	Q12704.2	15.926	540	381	13	368	859	416	930	6.33e-96	327
P30314.2	P15801.3	11.496	635	468	17	296	857	319	932	1.54e-95	330
P30314.2	A0FLQ6.3	23.133	415	278	11	462	871	1225	1603	2.17e-95	333
P30314.2	Q27607.2	11.462	759	497	23	185	859	414	1081	2.82e-88	308
P30314.2	Q9Y767.2	13.990	629	434	23	293	858	398	982	8.61e-85	301
P30314.2	B0FIL5.1	12.891	512	356	14	426	870	125	613	3.53e-63	228
P30314.2	P06225.1	13.579	707	446	21	222	846	11	634	4.95e-62	225
P30314.2	P09155.1	8.877	383	306	9	199	572	1	349	1.27e-56	203
P30314.2	Q0BVP4.2	9.945	362	290	7	199	553	10	342	9.78e-51	186
P30314.2	Q96YD0.1	30.055	183	119	2	8	181	19	201	2.99e-50	179
P30314.2	Q9T1Q3.1	15.330	561	357	17	238	754	25	511	4.03e-50	195
P30314.2	C9XUE4.2	9.788	378	298	9	203	571	1	344	6.49e-50	183
P30314.2	O28007.1	31.868	182	114	3	8	180	19	199	6.14e-49	175
P30314.2	A0KXU5.1	9.367	395	312	9	189	574	12	369	6.76e-49	181
P30314.2	B8EN54.2	9.014	355	289	7	203	552	3	328	4.57e-47	176
P30314.2	A9H9B7.1	9.471	359	286	8	203	553	14	341	2.00e-46	174
P30314.2	Q97WF1.1	32.787	183	113	3	8	181	19	200	4.13e-46	168
P30314.2	Q1QLI8.2	9.831	356	287	7	202	552	2	328	7.01e-46	172
P30314.2	C6C608.2	8.355	383	308	9	199	572	1	349	2.60e-45	170
P30314.2	Q12149.1	10.569	492	386	12	125	580	105	578	3.07e-45	178
P30314.2	Q5SKC5.1	37.222	180	105	4	8	180	18	196	3.29e-45	165
P30314.2	Q9WYY1.1	33.529	170	107	4	8	172	23	191	6.45e-45	163
P30314.2	Q6G329.1	10.526	399	313	9	185	572	8	373	1.10e-44	170
P30314.2	Q28RA7.1	9.704	371	303	9	204	567	5	350	3.87e-44	168
P30314.2	Q01780.2	12.195	410	324	12	135	534	218	601	1.44e-43	174
P30314.2	A5G127.1	10.924	357	283	7	203	553	12	339	2.37e-43	165
P30314.2	Q8ZYS2.1	29.940	167	107	4	8	165	18	183	4.55e-43	158
P30314.2	A8GFH0.2	12.698	378	287	9	199	567	1	344	4.75e-43	164
P30314.2	P56960.2	11.707	410	326	12	135	534	218	601	3.52e-42	170
P30314.2	A7HYE5.2	10.306	359	283	8	202	552	2	329	6.78e-42	161
P30314.2	D4A1X2.2	11.463	410	327	12	135	534	218	601	2.64e-41	167
P30314.2	G5EBX6.1	9.032	465	377	13	92	526	131	579	2.68e-41	167
P30314.2	A6V8R6.2	11.286	381	302	9	199	574	6	355	6.90e-41	158
P30314.2	P44442.1	9.848	396	301	9	196	561	25	394	5.31e-40	156
P30314.2	Q10146.2	10.230	479	383	15	56	515	49	499	7.60e-40	162
P30314.2	D4Z694.2	11.976	334	261	7	203	535	6	307	7.05e-39	152
P30314.2	Q5NPM2.1	12.672	363	270	9	203	552	6	334	1.95e-38	151
P30314.2	Q9VFF3.3	12.143	420	328	10	130	537	188	578	4.97e-38	157
P30314.2	O09053.3	11.287	443	342	11	173	577	2	431	1.88e-36	153
P30314.2	Q0WVE8.1	12.583	453	345	13	105	554	21	425	1.78e-34	144
P30314.2	A1SVE6.1	10.309	388	296	13	199	574	1	348	3.80e-34	138
P30314.2	Q8ZXE0.1	22.500	160	106	6	9	151	45	203	5.05e-34	133
P30314.2	Q6AJF4.1	9.948	382	308	10	199	573	2	354	1.31e-33	136
P30314.2	Q9CC91.1	19.355	186	121	8	11	168	45	229	2.21e-33	131
P30314.2	A9LLI7.1	10.337	416	327	12	137	550	195	566	3.39e-33	141
P30314.2	P64786.1	19.251	187	126	8	11	173	83	268	3.33e-32	129
P30314.2	Q5SJ65.1	20.879	182	122	8	11	171	38	218	1.02e-31	126
P30314.2	Q5GZ75.2	11.653	369	275	12	203	560	4	332	2.75e-30	126
P30314.2	A9LLI8.1	10.112	267	209	8	139	401	55	294	4.81e-29	128
P30314.2	B4N9D3.2	9.603	302	237	7	112	405	57	330	7.18e-28	119
P30314.2	Q9VGN7.2	8.108	333	277	10	174	501	31	339	3.86e-27	121
